cod_cliente_ficticio,tipo_pessoa,produto,qtd_cotas_total,qtd_cotas_contempladas,qtd_cotas_nao_contempladas,vl_saldo_devedor_total,tempo_relacionamento_anos,nm_uf,vl_renda_mensal,dt_ultima_compra,tempo_medio_permanencia_meses,situacao_adimplencia,teve_cotas_canceladas,faixa_renda,recencia_dias,faixa_recencia,inadimplente_flag,cancelamento_flag,tem_veiculos_row,tem_imoveis_row,recencia_meses,elegivel,score_capacidade_veiculos,score_capacidade_imoveis,score_recencia,score_engajamento,score_relacionamento,score_afinidade_veiculos,score_afinidade_imoveis,score_veiculos,score_imoveis,produto_recomendado,score_conquiste,segmento_conquiste,score_produto_atual,segmento_produto_atual
CLI016006,FISICA,IMÓVEIS,1,1,0,0.0,14,SANTA CATARINA,12364.5,2015-07-07,14,ADIMPLENTE,NÃO,10 a 20 mil,4091,Mais de 5 anos,False,False,False,True,134.4,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI016007,FISICA,IMÓVEIS,1,0,1,228526.12,16,RIO GRANDE DO SUL,4102.07,2024-10-29,190,ADIMPLENTE,NÃO,Até 5 mil,689,1 a 2 anos,False,False,False,True,22.6,True,5,5,10,5,15,10,15,45,50,IMÓVEIS,50,Nutrição,50.0,Nutrição
CLI016008,FISICA,IMÓVEIS,1,0,1,259547.47,0,RIO GRANDE DO SUL,9696.0,2025-10-10,184,ADIMPLENTE,NÃO,5 a 10 mil,343,6 a 12 meses,False,False,False,True,11.3,True,10,5,15,5,5,10,15,45,45,AMBOS,45,Nutrição,45.0,Nutrição
CLI016009,FISICA,IMÓVEIS,1,1,0,0.0,8,RIO GRANDE DO SUL,10000.0,2018-08-03,82,ADIMPLENTE,SIM,5 a 10 mil,2968,Mais de 5 anos,False,True,False,True,97.5,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI016010,FISICA,IMÓVEIS,4,0,4,1441600.72,0,RIO GRANDE DO NORTE,43000.0,2026-06-11,197,ADIMPLENTE,NÃO,30 a 50 mil,99,3 a 6 meses,False,False,False,True,3.3,True,30,30,20,15,5,10,15,80,85,IMÓVEIS,85,Alta prioridade,85.0,Alta prioridade
CLI016011,FISICA,VEÍCULOS,1,0,1,106235.05,1,PARANA,4000.0,2025-03-19,79,ADIMPLENTE,NÃO,Até 5 mil,548,1 a 2 anos,False,False,True,False,18.0,True,5,5,10,5,8,15,10,43,38,VEÍCULOS,43,Nutrição,43.0,Nutrição
CLI016012,FISICA,IMÓVEIS,1,1,0,0.0,12,SAO PAULO,10000.0,2013-12-27,25,ADIMPLENTE,NÃO,5 a 10 mil,4648,Mais de 5 anos,False,False,False,True,152.7,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI016013,FISICA,IMÓVEIS,6,1,5,1668959.53,0,SAO PAULO,24240.0,2025-12-09,184,INADIMPLENTE,NÃO,20 a 30 mil,283,6 a 12 meses,True,False,False,True,9.3,False,30,20,15,20,5,10,15,80,75,Não ofertar,80,Não prioritário,75.0,Não prioritário
CLI016014,FISICA,IMÓVEIS,5,4,1,3586325.79,2,SANTA CATARINA,56536.72,2025-03-06,187,INADIMPLENTE,NÃO,50 a 100 mil,561,1 a 2 anos,True,False,False,True,18.4,False,30,30,10,20,8,10,15,78,83,Não ofertar,83,Não prioritário,83.0,Não prioritário
CLI016015,FISICA,IMÓVEIS,3,0,3,913400.25,1,PARANA,30000.0,2025-08-29,87,ADIMPLENTE,NÃO,20 a 30 mil,385,1 a 2 anos,False,False,False,True,12.6,True,30,25,10,15,8,10,15,73,73,AMBOS,73,Potencial,73.0,Potencial
CLI016016,FISICA,IMÓVEIS,1,0,1,356018.83,0,SANTA CATARINA,13332.0,2025-11-05,210,ADIMPLENTE,NÃO,10 a 20 mil,317,6 a 12 meses,False,False,False,True,10.4,True,20,10,15,5,5,10,15,55,50,VEÍCULOS,55,Nutrição,50.0,Nutrição
CLI016017,FISICA,VEÍCULOS,1,1,0,0.0,2,MATO GROSSO,14646.69,2024-01-16,13,ADIMPLENTE,NÃO,10 a 20 mil,976,2 a 5 anos,False,False,True,False,32.1,False,20,10,0,5,8,15,10,48,33,Não ofertar,48,Não prioritário,48.0,Não prioritário
CLI016018,FISICA,IMÓVEIS,1,0,1,1285069.75,1,RIO GRANDE DO SUL,35000.0,2024-12-04,193,ADIMPLENTE,NÃO,30 a 50 mil,653,1 a 2 anos,False,False,False,True,21.5,True,30,25,10,5,8,10,15,63,63,AMBOS,63,Nutrição,63.0,Nutrição
CLI016019,FISICA,IMÓVEIS,5,0,5,1263609.19,1,RIO GRANDE DO SUL,20000.0,2025-02-12,197,ADIMPLENTE,NÃO,10 a 20 mil,583,1 a 2 anos,False,False,False,True,19.2,True,30,20,10,20,8,10,15,78,73,VEÍCULOS,78,Potencial,73.0,Potencial
CLI016020,JURÍDICA,IMÓVEIS,6,0,6,2003363.87,1,RIO GRANDE DO SUL,1200000.0,2026-02-05,56,ADIMPLENTE,SIM,Acima de 500 mil,225,6 a 12 meses,False,True,False,True,7.4,False,30,30,15,20,8,10,15,83,88,Não ofertar,88,Não prioritário,88.0,Não prioritário
CLI016021,FISICA,IMÓVEIS,1,1,0,82771.21,10,PARANA,5000.0,2015-11-04,43,ADIMPLENTE,NÃO,Até 5 mil,3971,Mais de 5 anos,False,False,False,True,130.5,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI016022,FISICA,IMÓVEIS,6,6,0,110531.7,11,PARANA,29579.71,2015-09-14,43,ADIMPLENTE,SIM,20 a 30 mil,4022,Mais de 5 anos,False,True,False,True,132.1,False,30,20,0,20,15,10,15,75,70,Não ofertar,75,Não prioritário,70.0,Não prioritário
CLI016023,FISICA,VEÍCULOS,1,1,0,15086.3,3,PARANA,52640.12,2023-05-25,13,ADIMPLENTE,NÃO,50 a 100 mil,1212,2 a 5 anos,False,False,True,False,39.8,False,30,30,0,5,12,15,10,62,57,Não ofertar,62,Não prioritário,62.0,Não prioritário
CLI016024,FISICA,VEÍCULOS,1,0,1,62574.59,2,SANTA CATARINA,9000.0,2024-05-07,60,INADIMPLENTE,NÃO,5 a 10 mil,864,2 a 5 anos,True,False,True,False,28.4,False,10,5,0,5,8,15,10,38,28,Não ofertar,38,Não prioritário,38.0,Não prioritário
CLI016025,JURÍDICA,IMÓVEIS,1,1,0,631724.33,1,PARANA,605164.6,2025-03-27,43,ADIMPLENTE,NÃO,Acima de 500 mil,540,1 a 2 anos,False,False,False,True,17.7,True,30,30,10,5,8,10,15,63,68,IMÓVEIS,68,Potencial,68.0,Potencial
CLI016026,JURÍDICA,IMÓVEIS,12,0,12,3770649.36,25,PARANA,25000000.08,2026-06-15,218,ADIMPLENTE,NÃO,Acima de 500 mil,95,3 a 6 meses,False,False,False,True,3.1,True,30,30,20,20,15,10,15,95,100,IMÓVEIS,100,Alta prioridade,100.0,Alta prioridade
CLI016027,FISICA,IMÓVEIS,3,0,3,1038328.39,5,RIO GRANDE DO SUL,30000.0,2025-01-22,123,ADIMPLENTE,NÃO,20 a 30 mil,604,1 a 2 anos,False,False,False,True,19.8,True,30,25,10,15,15,10,15,80,80,AMBOS,80,Alta prioridade,80.0,Alta prioridade
CLI016028,FISICA,IMÓVEIS,1,1,0,23058.79,18,RIO GRANDE DO SUL,4110.02,2022-03-25,14,ADIMPLENTE,NÃO,Até 5 mil,1638,2 a 5 anos,False,False,False,True,53.8,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI016029,FISICA,IMÓVEIS,3,1,2,704908.97,4,SANTA CATARINA,114760.6,2022-12-08,98,ADIMPLENTE,NÃO,100 a 500 mil,1380,2 a 5 anos,False,False,False,True,45.3,False,30,30,0,15,12,10,15,67,72,Não ofertar,72,Não prioritário,72.0,Não prioritário
CLI016030,FISICA,IMÓVEIS,4,0,4,1932837.56,0,MATO GROSSO,45000.0,2026-06-09,190,ADIMPLENTE,NÃO,30 a 50 mil,101,3 a 6 meses,False,False,False,True,3.3,True,30,30,20,15,5,10,15,80,85,IMÓVEIS,85,Alta prioridade,85.0,Alta prioridade
CLI016031,FISICA,IMÓVEIS,1,0,1,1234027.75,13,RIO GRANDE DO SUL,50000.0,2025-03-10,193,ADIMPLENTE,NÃO,30 a 50 mil,557,1 a 2 anos,False,False,False,True,18.3,True,30,30,10,5,15,10,15,70,75,IMÓVEIS,75,Potencial,75.0,Potencial
CLI016032,JURÍDICA,IMÓVEIS,38,11,27,4376688.84,5,PARANA,252451.43,2022-12-09,79,ADIMPLENTE,NÃO,100 a 500 mil,1379,2 a 5 anos,False,False,False,True,45.3,False,30,30,0,20,15,10,15,75,80,Não ofertar,80,Não prioritário,80.0,Não prioritário
CLI016033,FISICA,IMÓVEIS,1,1,0,0.0,10,SANTA CATARINA,16628.42,2016-05-19,33,ADIMPLENTE,NÃO,10 a 20 mil,3774,Mais de 5 anos,False,False,False,True,124.0,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI016034,FISICA,IMÓVEIS,1,1,0,115591.29,8,RIO GRANDE DO SUL,12376.0,2018-06-27,60,ADIMPLENTE,NÃO,10 a 20 mil,3005,Mais de 5 anos,False,False,False,True,98.7,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI016035,FISICA,IMÓVEIS,1,0,1,1230313.01,20,SANTA CATARINA,20000.0,2023-11-17,185,ADIMPLENTE,NÃO,10 a 20 mil,1036,2 a 5 anos,False,False,False,True,34.0,False,30,20,0,5,15,10,15,60,55,Não ofertar,60,Não prioritário,55.0,Não prioritário
CLI016036,JURÍDICA,IMÓVEIS,3,3,0,1047662.34,7,SAO PAULO,9980000.0,2021-10-13,113,INADIMPLENTE,SIM,Acima de 500 mil,1801,2 a 5 anos,True,True,False,True,59.2,False,30,30,0,15,15,10,15,70,75,Não ofertar,75,Não prioritário,75.0,Não prioritário
CLI016037,FISICA,IMÓVEIS,1,0,1,105175.66,5,SANTA CATARINA,2000.0,2021-09-10,90,ADIMPLENTE,NÃO,Até 5 mil,1834,Mais de 5 anos,False,False,False,True,60.2,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI016038,FISICA,VEÍCULOS,1,0,1,115862.08,0,MATO GROSSO,4848.0,2025-12-10,106,ADIMPLENTE,NÃO,Até 5 mil,282,6 a 12 meses,False,False,True,False,9.3,True,5,5,15,5,5,15,10,45,40,VEÍCULOS,45,Nutrição,45.0,Nutrição
CLI016039,FISICA,IMÓVEIS,1,0,1,159524.7,0,SANTA CATARINA,10000.0,2026-04-27,184,ADIMPLENTE,NÃO,5 a 10 mil,144,3 a 6 meses,False,False,False,True,4.7,True,20,10,20,5,5,10,15,60,55,VEÍCULOS,60,Nutrição,55.0,Nutrição
CLI016040,FISICA,VEÍCULOS,1,1,0,0.0,5,RIO GRANDE DO SUL,20000.0,2021-03-09,2,ADIMPLENTE,NÃO,10 a 20 mil,2019,Mais de 5 anos,False,False,True,False,66.3,False,30,20,0,5,15,15,10,65,50,Não ofertar,65,Não prioritário,65.0,Não prioritário
